branch,path,decision,detail
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/SatisfactionResultMapper.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/SatisfactionResultViewRecord.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/SatisfactionTemplateCandidateRecord.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionGrantConsumeUpdate.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionGrantDigestQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionRemediationIdentityQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionResponseFilesQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionResponseIdentityQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionResultArchiveProjectionUpdate.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionResultFilesQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionResultIdentityQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionResultInvalidationUpdate.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionResultScopeQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionTaskAssignmentUpdate.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionTaskDecisionUpdate.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionTaskResultUpdate.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionTaskScopeQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionTaskTriggerLockQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionTemplateApplicabilityQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionTemplateCandidateQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/satisfaction/query/SatisfactionTemplateRevisionQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/taskworkbench/ProjectSatisfactionTaskFactRecord.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/taskworkbench/ProjectWorkBindingFactMapper.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/taskworkbench/query/ProjectSatisfactionTaskFactLockQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/mysql/taskworkbench/query/ProjectSatisfactionTaskProjectLockQuery.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/dal/repository/acceptancescope/AcceptanceScopeBindingRepository.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/domain/projectgovernance/ProjectStageSnapshotRules.java,CONFLICT_ADAPT_REQUIRED,"/main/java/cn/iocoder/yudao/module/pms/project/domain/projectgovernance/ProjectStageSnapshotRules.java:31
Applying patch pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/domain/projectgovernance/ProjectStageSnapshotRules.java with 2 rejects...
Rejected hunk #1.
Rejected hunk #2.
"
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/domain/projectmanual/ProjectRules.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/domain/projectmanual/TaskExecutionContractFactory.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/domain/satisfaction/SatisfactionQuestionnaireDefinition.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/enums/ErrorCodeConstants.java,APPLIED_THREE_WAY,clean file merge
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportArchiveCompensationJob.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportArchiveCompensationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportCommandService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportCommands.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportFileBusinessObjectPolicyProvider.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportOutboxDeliveryJob.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportQuartzRegistrar.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportQueryService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportSourceProjectionService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/event/AcceptanceReportVersionChangedMessage.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/acceptancescope/AcceptanceScopeBindingService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/projectmanual/ProjectManagerAssignmentApplicationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/projectmanual/ProjectManualCreationApplicationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/projectmanual/ProjectManualCreationServiceImpl.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/projectmanual/ProjectServiceManagerCandidateValidator.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/projectmanual/command/ManualProjectCreateCommand.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/projectsplit/ProjectSplitApplicationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/projectstage/ProjectAcceptanceStageEntryCommand.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/projectstage/ProjectAcceptanceStageEntryResult.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/projectstage/ProjectAcceptanceStageEntryService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionAccessGrantService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionAssistedFileApplicationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionAssistedResponseApplicationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionAssistedResponseReservationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionPublicSubmissionApplicationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseFilePolicyProvider.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseReservationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseSubmissionService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultArchiveCompensationJob.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultArchiveCompensationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultDecisionService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultDocumentRenderer.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultExportApplicationService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultExportBusinessDataProvider.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultFilePolicyProvider.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultManagementService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultOutboxDeliveryJob.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultQuartzRegistrar.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultSourceProjectionService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionTaskManagementService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionTaskOutboxDeliveryJob.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionTaskTodoProjectionService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionTemplateManagementService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/event/SatisfactionResultVersionChangedMessage.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/event/SatisfactionTaskCreatedMessage.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/taskworkbench/ProjectTaskLifecycleService.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/java/cn/iocoder/yudao/module/pms/project/service/taskworkbench/command/ProjectTaskCommands.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/acceptance/AccProjectDeliverableMapper.xml,CONFLICT_ADAPT_REQUIRED,"Checking patch pms-module-project/src/main/resources/mapper/acceptance/AccProjectDeliverableMapper.xml...
error: pms-module-project/src/main/resources/mapper/acceptance/AccProjectDeliverableMapper.xml: already exists in working directory
"
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/acceptancereport/AcceptanceActivityMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/acceptancereport/AcceptanceReportVersionMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/acceptancereport/ProjectDeliverableSourceVersionMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/acceptancescope/AcceptanceScopeBindingMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/projectgovernance/ProjectStageSnapshotMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/projectmanual/ProjectStageInstanceMapper.xml,CONFLICT_ADAPT_REQUIRED,"Checking patch pms-module-project/src/main/resources/mapper/projectmanual/ProjectStageInstanceMapper.xml...
error: pms-module-project/src/main/resources/mapper/projectmanual/ProjectStageInstanceMapper.xml: already exists in working directory
"
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionAccessGrantMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionCollectionTaskMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionQuestionnaireMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionQuestionnaireTemplateMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionQuestionnaireTemplateRevisionMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionResponseMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/satisfaction/SatisfactionResultMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/main/resources/mapper/taskworkbench/ProjectWorkBindingFactMapper.xml,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/api/Fcom001PublicApiContractTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/api/acceptanceactivity/AcceptanceActivityCompletionFactApiImplTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/api/acceptanceactivity/AcceptanceActivityInitializationApiImplTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/api/commerce/ProjectAcceptanceStageFactApiImplTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/api/commerce/ProjectOfficeFactApiImplTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/api/satisfaction/SatisfactionQuestionnaireTemplateApiImplTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/api/satisfaction/SatisfactionResultFactApiImplTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/api/satisfaction/SatisfactionTaskInitializationApiImplTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/api/workbinding/ProjectWorkBindingFactApiImplTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/domain/projectgovernance/ProjectStageSnapshotRulesTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/domain/satisfaction/SatisfactionQuestionnaireDefinitionTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/migration/Facc001MigrationContractTest.java,CONFLICT_ADAPT_REQUIRED,"Checking patch pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/migration/Facc001MigrationContractTest.java...
error: pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/migration/Facc001MigrationContractTest.java: already exists in working directory
"
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/migration/Facc002MigrationContractTest.java,CONFLICT_ADAPT_REQUIRED,"Checking patch pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/migration/Facc002MigrationContractTest.java...
error: pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/migration/Facc002MigrationContractTest.java: already exists in working directory
"
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportCommandServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportFileBusinessObjectPolicyProviderTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportOutboxDeliveryJobTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportQuartzRegistrarTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportQueryServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/AcceptanceReportSourceProjectionServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/acceptancereport/Facc001ApplicationMySqlIntegrationTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/acceptancescope/AcceptanceScopeBindingServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/projectmanual/ProjectManualCreationApplicationServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/projectmanual/ProjectManualCreationMySqlIntegrationTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/projectmanual/ProjectManualCreationServiceImplTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/projectsplit/ProjectSplitApplicationServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/projectstage/ProjectAcceptanceStageEntryServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionAccessGrantServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionPublicSubmissionApplicationServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseFilePolicyProviderTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseReservationServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResponseSubmissionServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultArchiveCompensationServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultDecisionServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultFilePolicyProviderTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultSourceProjectionMySqlIntegrationTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionResultSourceProjectionServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/satisfaction/SatisfactionTaskTodoProjectionServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,pms-module-project/src/test/java/cn/iocoder/yudao/module/pms/project/service/taskworkbench/ProjectTaskLifecycleServiceTest.java,NOOP_EXACT,same blob
codex/f-acc-001-sds,scripts/generate_domain_entity_migration_contract.py,APPLIED_PARTIAL_HUNKS,rejected=True
codex/f-acc-001-sds,scripts/generate_phase2_contract_map.py,APPLIED_THREE_WAY,clean file merge
codex/f-acc-001-sds,scripts/tests/run_facc001_browser_acceptance.cjs,NOOP_EXACT,same blob
codex/f-acc-001-sds,scripts/tests/run_facc002_browser_acceptance.cjs,NOOP_EXACT,same blob
codex/f-acc-001-sds,scripts/tests/run_fcom001_browser_acceptance.cjs,NOOP_EXACT,same blob
codex/f-acc-001-sds,scripts/tests/test_facc001_feature_contract.py,CONFLICT_ADAPT_REQUIRED,"Checking patch scripts/tests/test_facc001_feature_contract.py...
error: scripts/tests/test_facc001_feature_contract.py: already exists in working directory
"
codex/f-acc-001-sds,scripts/tests/test_facc002_feature_contract.py,CONFLICT_ADAPT_REQUIRED,"Checking patch scripts/tests/test_facc002_feature_contract.py...
error: scripts/tests/test_facc002_feature_contract.py: already exists in working directory
"
codex/f-acc-001-sds,scripts/tests/test_fcom001_feature_contract.py,CONFLICT_ADAPT_REQUIRED,"Checking patch scripts/tests/test_fcom001_feature_contract.py...
error: scripts/tests/test_fcom001_feature_contract.py: already exists in working directory
"
codex/f-acc-001-sds,scripts/tests/test_fcom001_v126_migration.py,APPLIED_NEW_FILE,source tip file missing
codex/f-acc-001-sds,scripts/tests/test_fcom001_v127_migration.py,APPLIED_NEW_FILE,source tip file missing
codex/f-acc-001-sds,scripts/tests/test_prd_com_acceptance_scope_trigger.py,APPLIED_NEW_FILE,source tip file missing
codex/f-acc-001-sds,scripts/tests/test_prd_satisfaction_questionnaire_configuration.py,NOOP_EXACT,same blob
codex/f-acc-001-sds,scripts/tests/test_validate_domain_entity_migration_alignment.py,APPLIED_THREE_WAY,clean file merge
codex/f-acc-001-sds,scripts/tests/test_validate_sds_phase2.py,NOOP_EXACT,same blob
codex/f-acc-001-sds,scripts/validate_sds_phase2.py,NOOP_EXACT,same blob
codex/f-acc-001-sds,sql/migrations/V124__fcom001_contract_order_scope_forward_migration.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,sql/migrations/V125__fcom001_permissions_menu_and_acceptance_seed.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,sql/migrations/V126__fcom001_stage_entry_acceptance_seed.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,sql/migrations/V127__fcom001_acceptance_identity_authorization_fix.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,sql/migrations/V128__facc001_acceptance_report_version_forward.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,sql/migrations/V129__facc001_acceptance_role_menu_ancestor_fix.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,sql/migrations/V130__facc001_acceptance_activity_contract_identity_fix.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,sql/migrations/V131__facc001_acceptance_report_jobs.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,sql/migrations/V132__facc001_acceptance_project_query_permission.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,sql/migrations/V133__facc002_satisfaction_questionnaire_result_forward.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,sql/migrations/V134__restore_project_task_assign_permission.sql,MIGRATION_ADAPT_REQUIRED,old source version; existing received migrations remain authoritative
codex/f-acc-001-sds,yudao-ui/yudao-ui-admin-vue3/src/api/pms/commerce/index.ts,CONFLICT_ADAPT_REQUIRED,"Checking patch yudao-ui/yudao-ui-admin-vue3/src/api/pms/commerce/index.ts...
error: yudao-ui/yudao-ui-admin-vue3/src/api/pms/commerce/index.ts: already exists in working directory
"
